mysql> SELECT FS_ID,MEM_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID)AS MONTHS_COUNT FROM INCOME GROUP BY FS_ID,MEM_ID ;
+-------+--------+-------+--------------+
| FS_ID | MEM_ID | CY    | MONTHS_COUNT |
|  3615 |      4 |  2319 |            3 |
|  3616 |      1 |  3000 |            3 |
|  3616 |      2 |     0 |            3 |
|  3616 |      3 |  3027 |            3 |
|  3616 |      7 |  2424 |            3 |
|  3616 |      8 |  2601 |            3 |
|  3617 |      1 |  8064 |            3 |
|  3618 |      1 |  6210 |            3 |
|  3619 |      1 |  6192 |            3 |
|  3619 |      2 |  1425 |            3 |
|  3620 |      1 |  6240 |            3 |
|  3620 |      2 |  5349 |            3 |
|  3621 |      1 |  8049 |            3 |
|  3621 |      8 |     0 |            3 |
|  3621 |      9 |  1137 |            3 |
|  3622 |      1 |  3150 |            3 |
|  3622 |      2 |  3027 |            3 |
|  3622 |      3 |     0 |            3 |
|  3623 |      1 |  5778 |            3 |
|  3623 |      2 |  4278 |            3 |
|  3624 |      1 |  3600 |            3 |
|  3625 |      1 |  6276 |            3 |
|  3625 |      2 |  3387 |            3 |
|  3626 |      1 |  4830 |            3 |
|  3626 |      2 |  5352 |            3 |
|  3627 |      1 |  3600 |            3 |
|  3627 |      3 |  1854 |            3 |
|  3627 |      4 |  2289 |            3 |
|  3627 |      5 |  2004 |            3 |
|  3627 |      6 |  1860 |            3 |
|  3629 |      1 | 10701 |            3 |
|  3630 |      1 |  1500 |            3 |
|  3631 |      1 |  3600 |            3 |
|  3633 |      1 |  1050 |            3 |
|  3633 |      2 |     0 |            3 |
|  3634 |      1 |  5892 |            3 |
|  3634 |      2 |  4278 |            3 |
|  3635 |      1 |  1050 |            3 |
|  3635 |      2 |     0 |            3 |
|  3636 |      1 |  1050 |            3 |
|  3636 |      2 |  2280 |            3 |
|  3637 |      1 |  6828 |            3 |
|  3637 |      2 |  2280 |            3 |
|  3637 |      3 |     0 |            3 |
|  3638 |      1 |  1050 |            3 |
|  3638 |      2 |  2715 |            3 |
|  3638 |      3 |     0 |            3 |
|  3639 |      1 |  1200 |            3 |
|  3639 |      2 |     0 |            3 |
|  3639 |      3 |  2922 |            3 |
|  3639 |      4 |     0 |            3 |
|  3639 |      5 |     0 |            3 |
|  3639 |      6 |     0 |            3 |
|  3639 |      7 |     0 |            3 |
|  3639 |      8 |     0 |            3 |
|  3640 |      1 |  1200 |            3 |
|  3640 |      2 |     0 |            3 |
|  3640 |      3 |     0 |            3 |
|  3640 |      4 |     0 |            3 |
|  3641 |      1 |  6903 |            3 |
|  3641 |      2 |  2493 |            3 |
|  3641 |      3 |     0 |            3 |
|  3641 |      4 |     0 |            3 |
|  3641 |      5 |     0 |            3 |
|  3641 |      6 |     0 |            3 |
|  3641 |      7 |     0 |            3 |
|  3642 |      1 |  7884 |            3 |
|  3642 |      2 |  4278 |            3 |
|  3643 |      1 |  3000 |            3 |
|  3643 |      2 |     0 |            3 |
|  3643 |      3 |     0 |            3 |
|  3645 |      1 |  3600 |            3 |
|  3645 |      2 |     0 |            3 |
|  3646 |      1 |  7728 |            3 |
|  3646 |      2 |  5169 |            3 |
|  3648 |      1 |  9057 |            3 |
|  3648 |      2 |     0 |            3 |
|  3648 |      6 |  3387 |            3 |
|  3648 |      7 |  3492 |            3 |
|  3649 |      1 | 15369 |            3 |
|  3649 |      2 |  8400 |            3 |
|  3650 |      1 | 12627 |            3 |
|  3650 |      2 |  6060 |            3 |
|  3650 |      3 |     0 |            3 |
|  3652 |      1 |  2922 |            3 |
|  3652 |      2 |  5349 |            3 |
|  3653 |      1 |  7521 |            3 |
|  3653 |      2 |  2496 |            3 |
|  3653 |      8 |     0 |            3 |
|  3654 |      1 |  4500 |            3 |
|  3655 |      1 |  2400 |            3 |
|  3655 |      3 |  3030 |            3 |
|  3656 |      1 |  2400 |            3 |
|  3656 |      3 |  3921 |            3 |
|  3656 |      8 |  3030 |            3 |
|  3657 |      1 |  4692 |            3 |
|  3657 |      2 |  2319 |            3 |
|  3658 |      1 |  4500 |            3 |
|  3658 |      3 |  3423 |            3 |
|  3658 |      4 |  1854 |            3 |
|  3659 |      1 |  2400 |            3 |
|  3659 |      3 |  2319 |            3 |
|  3660 |      1 |  4743 |            3 |
|  3660 |      2 |  4671 |            3 |
|  3661 |      1 |  2400 |            3 |
|  3661 |      3 |  1785 |            3 |
|  3661 |      4 |  2496 |            3 |
|  3661 |      5 |  2139 |            3 |
|  3661 |      6 |     0 |            3 |
|  3661 |      7 |     0 |            3 |
|  3662 |      1 |  3000 |            3 |
|  3663 |      1 |  7989 |            3 |
|  3663 |      2 |  2850 |            3 |
|  3664 |      1 | 11901 |            3 |
|  3665 |      1 |  7899 |            3 |
|  3665 |      2 |  2916 |            3 |
|  3665 |      3 |  2493 |            3 |
|  3666 |      1 |  2100 |            3 |
|  3666 |      2 |  1137 |            3 |
|  3666 |      3 |  2850 |            3 |
|  3666 |      4 |  3207 |            3 |
|  3667 |      1 |  2100 |            3 |
|  3667 |      2 |     0 |            3 |
|  3667 |      3 |  4278 |            3 |
|  3668 |      1 |  5892 |            3 |
|  3668 |      2 |  2424 |            3 |
|  3669 |      1 |  5658 |            3 |
|  3670 |      1 |  7734 |            3 |
|  3671 |      1 |  2100 |            3 |
|  3671 |      3 |  3921 |            3 |
|  3671 |      4 |  1137 |            3 |
|  3672 |      1 |  4563 |            3 |
|  3672 |      2 |  1707 |            3 |
|  3673 |      1 |  1950 |            3 |
|  3673 |      2 |  2136 |            3 |
|  3673 |      3 |  1959 |            3 |
|  3673 |      4 |  3000 |            3 |
|  3673 |      5 |     0 |            3 |
|  3675 |      1 |  5607 |            3 |
|  3675 |      2 |     0 |            3 |
|  3675 |      3 |     0 |            3 |
|  3677 |      1 |  3450 |            3 |
|  3677 |      2 |     0 |            3 |
|  3677 |      3 |     0 |            3 |
|  3678 |      1 |  1050 |            3 |
|  3678 |      2 |  4278 |            3 |
|  3678 |      3 |     0 |            3 |
|  3678 |      4 |     0 |            3 |
|  3678 |      5 |     0 |            3 |
|  3679 |      1 | 12993 |            3 |
|  3679 |      2 |     0 |            3 |
|  3679 |      3 |     0 |            3 |
|  3681 |      1 |   660 |            3 |
|  3681 |      2 |  2200 |            3 |
|  3681 |      3 |  2781 |            3 |
|  3682 |      1 |  3300 |            3 |
|  3682 |      2 |  3033 |            3 |
|  3682 |      3 |     0 |            3 |
|  3683 |      1 |  2700 |            3 |
|  3683 |      3 |  3210 |            3 |
|  3683 |      5 |  2499 |            3 |
|  3683 |      6 |  3210 |            3 |
|  3683 |      8 |  2676 |            3 |
|  3683 |      9 |  3210 |            3 |
|  3684 |      1 |  3300 |            3 |
|  3684 |      3 |  3033 |            3 |
|  3684 |      4 |  2604 |            3 |
|  3685 |      1 |  4500 |            3 |
|  3685 |      2 |     0 |            3 |
|  3687 |      1 |  5433 |            3 |
|  3688 |      1 |  3000 |            3 |
|  3688 |      2 |     0 |            3 |
|  3688 |      8 |  3210 |            3 |
|  3689 |      1 |  3000 |            3 |
|  3689 |      2 |     0 |            3 |
|  3690 |      1 |  3000 |            3 |
|  3690 |      4 |     0 |            3 |
|  3690 |      5 |  3495 |            3 |
|  3690 |      6 |  3033 |            3 |
|  3690 |     10 |  2817 |            3 |
|  3691 |      1 |  3000 |            3 |
|  3691 |      2 |     0 |            3 |
|  3691 |      3 |  3210 |            3 |
|  3691 |      7 |  3033 |            3 |
|  3691 |      8 |  3285 |            3 |
|  3692 |      1 |  3000 |            3 |
|  3692 |      3 |  3210 |            3 |
|  3693 |      1 |  3600 |            3 |
|  3693 |      2 |     0 |            3 |
|  3694 |      1 |  6567 |            3 |
|  3694 |      2 |  4995 |            3 |
|  3697 |      1 | 10209 |            3 |
|  3697 |      3 |     0 |            3 |
|  3697 |      5 |  4278 |            3 |
|  3697 |      6 |  4278 |            3 |
|  3698 |      1 |  3000 |            3 |
|  3698 |      4 |  2853 |            3 |
|  3699 |      1 |  4500 |            3 |
|  3699 |      2 |     0 |            3 |
|  3700 |      1 |  4500 |            3 |
|  3700 |      3 |     0 |            3 |
|  3700 |      4 |  3423 |            3 |
|  3702 |      1 |  3000 |            3 |
|  3702 |      3 |  2319 |            3 |
|  3703 |      1 |  4500 |            3 |
|  3703 |      3 |  4278 |            3 |
|  3703 |      4 |     0 |            3 |
|  3704 |      1 |  6000 |            3 |
|  3704 |      2 |  2781 |            3 |
|  3704 |      3 |  3207 |            3 |
|  3705 |      1 | 17601 |            3 |
|  3705 |      3 |  2388 |            3 |
|  3707 |      1 |  3849 |            3 |
|  3708 |      1 |  4500 |            3 |
|  3708 |      2 |  5169 |            3 |
|  3708 |      3 |  2565 |            3 |
|  3709 |      1 |  5400 |            3 |
|  3709 |      3 |  4776 |            3 |
|  3709 |      4 |  3207 |            3 |
|  3710 |      1 |  7134 |            3 |
|  3710 |      2 |  2493 |            3 |
|  3711 |      1 |  6900 |            3 |
|  3711 |      2 |     0 |            3 |
|  3711 |      3 |  5778 |            3 |
|  3711 |      4 |  6846 |            3 |
|  3711 |      5 |  3567 |            3 |
|  3716 |      1 |  7173 |            3 |
|  3717 |      1 |  3900 |            3 |
|  3717 |      2 |     0 |            3 |
|  3717 |      3 |  3477 |            3 |
|  3717 |      4 |  4278 |            3 |
|  3717 |      5 |     0 |            3 |
|  3718 |      1 |  7539 |            3 |
|  3718 |      2 |  2850 |            3 |
|  3719 |      1 |  4950 |            3 |
|  3721 |      1 |  4620 |            3 |
|  3721 |      2 |  2850 |            3 |
|  3722 |      1 |  1800 |            3 |
|  3722 |      2 |  3420 |            3 |
|  3723 |      1 |  2250 |            3 |
|  3723 |      2 |     0 |            3 |
|  3723 |      3 |  3027 |            3 |
|  3723 |      4 |     0 |            3 |
|  3723 |      5 |     0 |            3 |
|  3723 |      6 |     0 |            3 |
|  3723 |      9 |     0 |            3 |
|  3723 |     10 |     0 |            3 |
|  3724 |      1 |  3846 |            3 |
|  3724 |      3 |  2211 |            3 |
|  3724 |      4 |     0 |            3 |
|  3724 |      5 |     0 |            3 |
|  3724 |      6 |     0 |            3 |
|  3725 |      1 |     0 |            3 |
|  3726 |      1 |  3000 |            3 |
|  3726 |      2 |  3390 |            3 |
|  3727 |      1 |  8352 |            3 |
|  3729 |      1 |  6444 |            3 |
|  3729 |      2 |  3033 |            3 |
|  3730 |      1 |  3000 |            3 |
|  3730 |      2 |  6228 |            3 |
|  3730 |      7 |  2568 |            3 |
|  3733 |      1 |  1800 |            3 |
|  3733 |      3 |  2856 |            3 |
|  3733 |      4 |  3246 |            3 |
|  3735 |      1 |  5214 |            3 |
|  3736 |      1 |  4500 |            3 |
|  3736 |      2 |     0 |            3 |
|  3737 |      1 | 13419 |            3 |
|  3738 |      1 |  6171 |            3 |
|  3738 |      2 |  2853 |            3 |
|  3739 |      1 | 10917 |            3 |
|  3741 |      1 | 15558 |            3 |
|  3741 |      5 |     0 |            3 |
|  3742 |      1 |  4500 |            3 |
|  3742 |      2 |  3567 |            3 |
|  3743 |      1 | 11634 |            3 |
|  3743 |      2 |  2655 |            3 |
|  3744 |      1 |  9672 |            3 |
|  3745 |      1 |  8778 |            3 |
|  3745 |      2 |     0 |            3 |
|  3746 |      1 | 13773 |            3 |
|  3747 |      1 |  7887 |            3 |
|  3747 |      2 |     0 |            3 |
|  3747 |      3 |  2643 |            3 |
|  3748 |      1 |  7749 |            3 |
|  3748 |      2 |  2850 |            3 |
|  3749 |      1 |  4635 |            3 |
|  3749 |      2 |  2136 |            3 |
|  3750 |      1 |  9999 |            3 |
|  3750 |      2 |  4458 |            3 |
|  3754 |      1 | 14487 |            3 |
|  3754 |      2 |  4458 |            3 |
|  3755 |      1 |  4494 |            3 |
|  3755 |      2 |  2493 |            3 |
|  3756 |      1 |  4500 |            3 |
|  3757 |      1 |  3600 |            3 |
|  3757 |      2 |  3747 |            3 |
|  3758 |      1 |  6066 |            3 |
|  3758 |      2 |     0 |            3 |
|  3759 |      1 |     0 |            3 |
|  3759 |      2 |  7581 |            3 |
|  3760 |      1 |  4200 |            3 |
|  3761 |      1 |  6885 |            3 |
|  3761 |      2 |  5352 |            3 |
|  3762 |      1 |  6312 |            3 |
|  3762 |      2 |  5280 |            3 |
|  3763 |      1 | 14601 |            3 |
|  3763 |      2 |  2352 |            3 |
|  3764 |      1 |  1800 |            3 |
|  3764 |      2 |  4638 |            3 |
|  3766 |      1 |     0 |            3 |
|  3766 |      2 | 11286 |            3 |
|  3769 |      1 |  4200 |            3 |
|  3769 |      2 |     0 |            3 |
|  3769 |      3 |     0 |            3 |
|  3769 |      6 |  2136 |            6 |
|  3770 |      1 |  6522 |            3 |
|  3770 |      2 |  2316 |            3 |
|  3771 |      1 |  4638 |            3 |
|  3771 |      2 |  2409 |            3 |
|  3772 |      1 |  4992 |            3 |
|  3772 |      2 |  3063 |            3 |
|  3773 |      1 |  4428 |            3 |
|  3774 |      1 |  4857 |            3 |
|  3774 |      2 |  2673 |            3 |
|  3775 |      1 |  2250 |            3 |
|  3775 |      2 |     0 |            3 |
|  3775 |      3 |  3717 |            3 |
|  3775 |      4 |  2673 |            3 |
|  3775 |      5 |  3492 |            3 |
|  3775 |      6 |  2673 |            3 |
|  3776 |      1 |  3777 |            3 |
|  3777 |      1 | 12516 |            3 |
|  3777 |      2 |  9627 |            3 |
|  3778 |      1 |  1950 |            3 |
|  3780 |      1 |  3210 |            3 |
|  3780 |      2 |  2319 |            3 |
|  3781 |      1 |  3600 |            3 |
|  3781 |      2 |  2853 |            3 |
|  3783 |      1 |  3600 |            3 |
|  3783 |      3 |  2496 |            3 |
|  3783 |     10 |  4071 |            3 |
|  3783 |     11 |  3387 |            3 |
|  3784 |      1 |  3600 |            3 |
|  3784 |      2 |  2319 |            3 |
|  3784 |      8 |  3000 |            3 |
|  3786 |      1 |  7239 |            3 |
|  3786 |      2 |     0 |            3 |
|  3786 |      9 |  4278 |            3 |
|  3786 |     10 |  2496 |            3 |
|  3787 |      1 |  3921 |            3 |
|  3787 |      2 |  2565 |            3 |
|  3788 |      1 |  3720 |            3 |
|  3788 |      2 |  3207 |            3 |
|  3788 |      3 |  4278 |            3 |
|  3789 |      1 | 10854 |            3 |
|  3789 |      2 |     0 |            3 |
|  3789 |      4 |  6060 |            3 |
|  3790 |      1 |  3600 |            3 |
|  3790 |      2 |  8559 |            3 |
|  3790 |      9 |     0 |            3 |
|  3791 |      1 | 10884 |            3 |
|  3791 |      2 |  2352 |            3 |
|  3793 |      1 |  3720 |            3 |
|  3793 |      2 |  2493 |            3 |
|  3793 |      3 |     0 |            3 |
|  3795 |      1 | 12027 |            3 |
|  3796 |      1 |  9075 |            3 |
|  3796 |      2 |  2745 |            3 |
|  3797 |      1 |  3600 |            3 |
|  3797 |      2 |  2136 |            3 |
|  3797 |      3 |  2136 |            3 |
|  3798 |      1 |  3921 |            3 |
|  3798 |      2 |  1608 |            3 |
|  3802 |      1 |   450 |            3 |
|  3802 |      2 |   180 |            3 |
|  3804 |      1 |   525 |            3 |
|  3804 |      2 |   525 |            3 |
|  3805 |      1 |   969 |            3 |
|  3805 |      3 |   648 |            3 |
|  3805 |      4 |   486 |            3 |
|  3805 |      5 |   390 |            3 |
|  3806 |      1 |  4500 |            3 |
|  3806 |      2 |     0 |            3 |
|  3806 |      3 |  4281 |            3 |
|  3807 |      1 |     0 |            3 |
|  3807 |      2 |     0 |            3 |
|  3812 |      1 |  1900 |            3 |
|  3812 |      2 |  6777 |            3 |
|  3812 |      3 |     0 |            3 |
|  3812 |      4 |     0 |            3 |
|  3814 |      1 |  3900 |            3 |
|  3816 |      1 |  4170 |            3 |
|  3816 |      2 |     0 |            3 |
|  3819 |      1 |  1850 |            3 |
|  3819 |      2 |  3567 |            3 |
|  3820 |      1 |  1500 |            3 |
|  3824 |      1 |  5787 |            3 |
|  3826 |      1 |     0 |            3 |
|  3826 |      2 |     0 |            3 |
|  3826 |      3 |  4023 |            3 |
|  3826 |      4 |     0 |            3 |
|  3826 |      5 |     0 |            3 |
|  3826 |      6 |     0 |            3 |
|  3826 |      8 |  1872 |            3 |
|  3829 |      1 |   480 |            3 |
|  3829 |      2 |   192 |            3 |
|  3830 |      1 |  2316 |            3 |
|  3830 |      4 |     0 |            3 |
|  3831 |      1 |  1776 |            3 |
|  3831 |      2 |  3354 |            3 |
|  3832 |      1 |  2100 |            3 |
|  3835 |      1 |  2841 |            3 |
|  3836 |      1 |  5808 |            3 |
|  3838 |      1 |   750 |            3 |
|  3839 |      1 |  2160 |            3 |
|  3841 |      1 |     0 |            3 |
|  3841 |      2 |     0 |            3 |
|  3842 |      1 |  6600 |            3 |
|  3842 |      2 |  6600 |            3 |
|  3842 |      3 |     0 |            3 |
|  3846 |      1 |   807 |            3 |
|  3846 |      2 |   579 |            3 |
|  3847 |      1 |  1561 |            3 |
|  3849 |      1 |  1047 |            3 |
|  3849 |      2 |   738 |            3 |
|  3849 |      3 |   321 |            3 |
|  3849 |      4 |  1128 |            3 |
|  3855 |      1 |  1122 |            3 |
|  3855 |      2 |  1122 |            3 |
|  3855 |      3 |   966 |            3 |
|  3855 |      4 |   966 |            3 |
|  3856 |      1 |   966 |            3 |
|  3856 |      2 |   966 |            3 |
|  3857 |      1 |  2064 |            3 |
|  3857 |      2 |   966 |            3 |
|  3857 |      3 |     0 |            3 |
|  3859 |      1 |  2583 |            3 |
|  3860 |      1 |  7647 |            3 |
|  3860 |      2 |     0 |            3 |
|  3861 |      1 |  1500 |            3 |
|  3861 |      2 |     0 |            3 |
|  3861 |      3 |  2496 |            3 |
|  3861 |      4 |  3030 |            3 |
|  3862 |      1 |  7848 |            3 |
|  3862 |      2 |  3567 |            3 |
|  3862 |      3 |  4635 |            3 |
|  3863 |      1 |     0 |            3 |
|  3863 |      3 |  3210 |            3 |
|  3863 |      4 |  4281 |            3 |
|  3863 |      5 |  3567 |            3 |
|  3867 |      1 |  4902 |            3 |
|  3867 |      2 |  2673 |            3 |
|  3868 |      1 |  6117 |            3 |
|  3868 |      2 |  3207 |            3 |
|  3869 |      1 |  4992 |            3 |
|  3869 |      2 |  3477 |            3 |
|  3870 |      1 |  5526 |            3 |
|  3872 |      1 |   804 |            3 |
|  3872 |      2 |   642 |            3 |
|  3874 |      1 |     0 |            3 |
|  3875 |      1 |  3390 |            3 |
|  3880 |      1 |  1590 |            3 |
|  3880 |      2 |     0 |            3 |
|  3880 |      3 |  1614 |            3 |
|  3881 |      1 |  3066 |            3 |
|  3881 |      2 |  3921 |            3 |
|  3881 |      4 |     0 |            3 |
|  3881 |      5 |     0 |            3 |
|  3881 |      6 |     0 |            3 |
|  3883 |      1 |  3228 |            3 |
|  3884 |      1 | 14160 |            3 |
|  3884 |      2 |  9300 |            3 |
|  3884 |      3 |  3744 |            3 |
|  3884 |      4 |  4281 |            3 |
|  3884 |      5 |  8100 |            3 |
|  3884 |      6 |     0 |            3 |
|  3884 |      7 |     0 |            3 |
|  3884 |      8 |  3567 |            3 |
|  3884 |      9 |  3030 |            3 |
|  3886 |      1 | 10134 |            3 |
|  3886 |      2 |  3174 |            3 |
|  3886 |      3 |     0 |            3 |
|  3886 |      4 |     0 |            3 |
|  3888 |      1 |  3000 |            3 |
|  3888 |      2 |     0 |            3 |
|  3888 |      3 |  3102 |            3 |
|  3888 |      4 |  7560 |            3 |
|  3892 |      1 |  4695 |            3 |
|  3892 |      2 |     0 |            3 |
|  3892 |      3 |  2139 |            3 |
|  3893 |      1 |  3000 |            3 |
|  3893 |      2 |     0 |            3 |
|  3893 |      3 |     0 |            3 |
|  3895 |      1 |  4500 |            3 |
|  3895 |      2 |     0 |            3 |
|  3895 |      3 |  9579 |            3 |
|  3895 |      4 |  3924 |            3 |
|  3895 |      5 |  5706 |            3 |
|  3895 |      6 |  4296 |            3 |
|  3895 |      7 | 11927 |            3 |
|  3895 |      8 |  3711 |            3 |
|  3896 |      1 | 10920 |            3 |
|  3896 |      2 |  7134 |            3 |
|  3896 |     10 |  3210 |            3 |
|  3897 |      1 |  5886 |            3 |
|  3897 |      2 |  3387 |            3 |
|  3897 |      3 |     0 |            3 |
|  3897 |      4 |     0 |            3 |
|  3897 |      5 |     0 |            3 |
|  3897 |      6 |     0 |            3 |
|  3897 |      7 |     0 |            3 |
|  3897 |      8 |     0 |            3 |
|  3898 |      1 |  5400 |            3 |
|  3898 |      3 |     0 |            3 |
|  3898 |      4 |  4281 |            3 |
|  3899 |      1 |  9663 |            3 |
|  3899 |      2 |     0 |            3 |
|  3899 |      3 |  1902 |            3 |
|  3899 |      4 |  1782 |            3 |
|  3899 |      5 |  1664 |            3 |
|  3899 |      6 |     0 |            3 |
|  3899 |      7 |  2854 |            3 |
|  3899 |      8 |  2378 |            3 |
|  3899 |      9 |  4042 |            3 |
|  3901 |      1 |  4200 |            3 |
|  3901 |      2 |     0 |            3 |
|  3901 |      3 |  1425 |            3 |
|  3901 |      5 | 13560 |            3 |
|  3901 |      9 |  7050 |            3 |
|  3901 |     10 |     0 |            3 |
|  3902 |      1 |  3300 |            3 |
|  3902 |      2 |     0 |            3 |
|  3902 |      3 |  2139 |            3 |
|  3902 |      4 |  3567 |            3 |
|  3902 |      5 |     0 |            3 |
|  3902 |      6 |  4281 |            3 |
|  3902 |      7 |  2673 |            3 |
|  3902 |      8 |     0 |            3 |
|  3904 |      1 | 10734 |            3 |
|  3904 |      2 |     0 |            3 |
|  3904 |      3 |  3852 |            3 |
|  3904 |      6 |  4635 |            3 |
|  3904 |      7 |  2853 |            3 |
|  3904 |      9 |     0 |            3 |
|  3905 |      1 |  3000 |            3 |
|  3905 |      3 |  5703 |            3 |
|  3905 |      4 |  2316 |            3 |
|  3905 |      5 |  3921 |            3 |
|  3905 |      7 |  6417 |            3 |
|  3906 |      1 |  3000 |            3 |
|  3906 |      2 |     0 |            3 |
|  3906 |      3 |     0 |            3 |
|  3906 |      7 |  3921 |            3 |
|  3906 |      8 |     0 |            3 |
|  3906 |      9 |  3366 |            3 |
|  3906 |     10 |  4707 |            3 |
|  3907 |      1 |  3300 |            3 |
|  3907 |      2 |     0 |            3 |
|  3907 |      3 |     0 |            3 |
|  3909 |      1 |  2700 |            3 |
|  3909 |      3 |  3168 |            3 |
|  3909 |      4 |  2655 |            3 |
|  3909 |      7 |  5703 |            3 |
|  3909 |      8 |  4635 |            3 |
|  3909 |     12 |  5703 |            3 |
|  3909 |     13 |  2673 |            3 |
|  3909 |     17 |  4458 |            3 |
|  3909 |     18 |  3207 |            3 |
|  3910 |      1 |  8517 |            3 |
|  3910 |      3 |  4992 |            3 |
|  3911 |      1 |  5967 |            3 |
|  3911 |      2 |  1425 |            3 |
|  3912 |      1 |  1800 |            3 |
|  3912 |      2 |  4812 |            3 |
|  3912 |      3 |  3207 |            3 |
|  3913 |      1 |  8157 |            3 |
|  3913 |      2 |     0 |            3 |
|  3913 |      3 |  2184 |            3 |
|  3913 |      4 |  2184 |            3 |
|  3915 |      1 |  7992 |            3 |
|  3915 |      2 |  2850 |            3 |
|  3915 |      4 |  1602 |            3 |
|  3916 |      1 |  2100 |            3 |
|  3916 |      2 |     0 |            3 |
|  3916 |      3 |  4170 |            3 |
|  3916 |      4 |  3117 |            3 |
|  3917 |      1 |  6978 |            3 |
|  3917 |      2 |  3477 |            3 |
|  3920 |      1 |  1950 |            3 |
|  3921 |      1 |  2100 |            3 |
|  3921 |      3 |  2850 |            3 |
|  3921 |      4 |  3477 |            3 |
|  3922 |      1 |  1950 |            3 |
|  3922 |      3 |  3744 |            3 |
|  3922 |      4 |  4671 |            3 |
|  3923 |      1 |  6345 |            3 |
|  3923 |      2 |  3387 |            3 |
|  3924 |      1 |  2400 |            3 |
|  3924 |      2 |     0 |            3 |
|  3924 |      3 |  7044 |            3 |
|  3924 |      4 |  4383 |            3 |
|  3927 |      1 |  9240 |            3 |
|  3927 |      2 |     0 |            3 |
|  3928 |      1 | 11259 |            3 |
|  3929 |      1 | 13120 |            3 |
|  3929 |      2 |  2139 |            3 |
|  3929 |      4 |  2853 |            3 |
|  3930 |      1 |  2700 |            3 |
|  3930 |      2 |  3672 |            3 |
|  3930 |      3 |     0 |            3 |
|  3930 |      8 |  2853 |            3 |
|  3931 |      1 |  9987 |            3 |
|  3935 |      1 |     0 |            3 |
|  3935 |      3 |  1290 |            3 |
|  3935 |      5 |     0 |            3 |
|  3937 |      1 |  4500 |            3 |
|  3937 |      3 |     0 |            3 |
|  3937 |      9 |  3567 |            3 |
|  3938 |      1 | 15525 |            3 |
|  3938 |     12 | 10560 |            3 |
|  3938 |     13 |  3567 |            3 |
|  3938 |     20 |  6420 |            3 |
|  3938 |     24 |  9312 |            3 |
|  3938 |     25 |     0 |            3 |
|  3938 |     28 |     0 |            3 |
|  3940 |      1 |  8781 |            3 |
|  3940 |      2 |     0 |            3 |
|  3940 |      3 |     0 |            3 |
|  3943 |      1 |  5415 |            3 |
|  3944 |      1 |     0 |            3 |
|  3944 |      2 |     0 |            3 |
|  3944 |      3 |  3387 |            3 |
|  3944 |      4 |  2424 |            3 |
|  3945 |      1 | 14334 |            3 |
|  3946 |      1 |  3600 |            3 |
|  3946 |      2 |  4281 |            3 |
|  3946 |      3 |  2499 |            3 |
|  3947 |      1 |  2700 |            3 |
|  3947 |      2 |     0 |            3 |
|  3947 |      3 |  3567 |            3 |
|  3947 |      4 |  2673 |            3 |
|  3947 |      5 |  2850 |            3 |
|  3947 |      6 |  3207 |            3 |
|  3949 |      1 |  3000 |            3 |
|  3949 |      2 |     0 |            3 |
|  3949 |      3 |     0 |            3 |
|  3949 |      4 |  4635 |            3 |
|  3949 |      5 |  2709 |            3 |
|  3949 |      9 |  4278 |            3 |
|  3950 |      1 |  3900 |            3 |
|  3950 |      5 |  4458 |            3 |
|  3950 |      6 |  2673 |            3 |
|  3951 |      1 |  5526 |            3 |
|  3951 |      2 |  4278 |            3 |
|  3953 |      1 |  2400 |            3 |
|  3953 |      2 |  2493 |            3 |
|  3953 |      4 |  3921 |            3 |
|  3953 |      5 |  3207 |            3 |
|  3954 |      1 |  3000 |            3 |
|  3954 |      3 |  3084 |            3 |
|  3954 |      5 |  3207 |            3 |
|  3954 |      6 |  3441 |            3 |
|  3954 |      7 |  2493 |            3 |
|  3955 |      1 |  2700 |            3 |
|  3955 |      2 |     0 |            3 |
|  3955 |      3 |  4500 |            3 |
|  3955 |      6 |  2850 |            3 |
|  3957 |      1 |  2400 |            3 |
|  3957 |      2 |     0 |            3 |
|  3957 |      7 |  5349 |            3 |
|  3957 |      8 |  3921 |            3 |
|  3958 |      1 |  7410 |            3 |
|  3958 |      2 |     0 |            3 |
|  3958 |      4 |  4404 |            3 |
|  3958 |      6 |  4563 |            3 |
|  3958 |      7 |  6207 |            3 |
|  3958 |      9 |  3531 |            3 |
|  3958 |     10 |  4563 |            3 |
|  3959 |      1 |  3000 |            3 |
|  3959 |      3 |  2403 |            3 |
|  3959 |      9 |  2850 |            3 |
|  3959 |     10 |  3921 |            3 |
|  3959 |     11 |  2796 |            3 |
|  3959 |     12 |  6060 |            3 |
|  3960 |      1 |  3000 |            3 |
|  3960 |      2 |     0 |            3 |
|  3960 |      3 |  3510 |            3 |
|  3960 |      4 |  3207 |            3 |
|  3960 |      5 |  3117 |            3 |
|  3961 |      1 |  3000 |            3 |
|  3961 |      2 |     0 |            3 |
|  3961 |      3 |  3567 |            3 |
|  3961 |      6 | 10344 |            3 |
|  3962 |      1 |  2850 |            3 |
|  3963 |      1 | 15135 |            3 |
|  3963 |      2 | 10629 |            3 |
|  3964 |      1 |  3300 |            3 |
|  3964 |      3 |  4029 |            3 |
|  3965 |      1 |  3300 |            3 |
